N,P,K,temperature,humidity,ph,rainfall,label
20,40,14,28.163823992985343,44.87867338027257,4.403952471956556,48.74207772867437,mothbeans
0,26,37,28.266894128007714,119.6557700425179,5.8362405653205744,174.40575339148924,coconut
83,38,25,28.653869974914997,57.07442289624282,6.495884785435115,168.2439822743003,coffee
34,80,65,20.076692504718288,15.932489398979094,5.661282139595253,73.9185229480725,chickpea
25,59,15,28.29056283620375,111.1700785684403,7.30812984534078,53.15069090141363,mungbean
22,6,34,29.005955795468314,105.63781681688968,5.646149149246972,207.72869397791868,coconut
2,25,41,23.20604823074318,99.34358049027097,7.065851390982623,104.96626847277102,pomegranate
30,41,19,28.791934994760854,71.66381172569672,6.856536517072651,33.26445427487267,mothbeans
32,78,80,17.84860887175723,14.729475105961425,7.966377447775867,80.01758635316057,chickpea
65,58,50,41.20946384036628,87.05298698687416,5.752509224149454,47.997943875210815,papaya
76,35,29,25.729107619735952,62.35576093740198,7.276556549740876,129.25294135325564,coffee
40,59,60,23.259565255932436,102.12398094263214,7.240826338512416,40.963446488045236,papaya
3,16,43,27.194658684708465,91.97746218688016,6.214285323547325,107.06150942565041,pomegranate
12,7,45,17.284571266320075,78.65079251043552,7.591729948471865,125.00042632228586,pomegranate
40,129,202,20.100665373041377,82.23420421763724,6.609239775940123,69.88401449505801,grapes
77,20,56,22.41434291037555,100.96389661618329,7.150817775689464,62.39041423415479,watermelon
86,11,66,25.662774881757695,84.32242971522064,6.44698324786253,19.089899930613473,muskmelon
117,32,21,27.38314245124978,82.56796396555954,8.282307146761326,83.94579754010967,cotton
32,34,20,24.17582489782192,85.36494638111505,6.801893854859917,31.44830762197116,mungbean
24,149,183,18.81167729703856,79.30375889413062,5.913425708947861,109.9567756511602,apple
89,36,42,24.304619932647945,87.36385439147523,8.191360167117935,241.98354247616496,rice
33,11,8,29.472245469784276,104.4489154572015,7.53509766090504,96.54303333591946,orange
78,44,29,30.749319512214623,65.88886006639322,6.640904547376861,160.75110076161906,jute
28,70,89,18.677747359855235,16.04135813704854,8.587981165028767,79.24788460793437,chickpea
19,26,28,27.702378262555474,45.92664420515012,5.986167093989887,105.27243249462768,mango
55,71,53,42.28772734334247,78.74085787698432,6.627403619092652,95.49770767240551,papaya
27,19,29,26.302223671053714,92.6792311343835,5.79437539256168,132.35233627629904,coconut
98,10,49,21.475010435808326,91.67922278328061,6.787524957031185,59.71302596984753,watermelon
14,23,29,25.963129426748395,106.72365304116467,5.096599817394876,207.5505126592753,coconut
92,25,29,34.671616911699374,53.85823278659033,5.364658194757832,180.61220324054545,coffee
33,34,8,30.705251247813248,86.77012034145683,6.2813795084063075,72.84514077849016,orange
56,52,47,28.316182945316626,90.46639054262366,6.816788934263886,69.82217648261272,papaya
26,17,47,19.10325818092528,113.46149122168015,7.125918500855965,113.38322339653652,pomegranate
2,117,225,42.62266314500986,91.45723863286278,7.022340620903117,68.6819881165922,grapes
112,19,55,29.938376232749423,91.03331636703052,6.788044622400645,29.206343000221977,muskmelon
27,41,29,28.039864473134458,43.32067636283005,4.982171958091479,94.52720227723977,mango
34,155,197,21.34226475081986,96.16117486631103,5.219001795124016,133.55515938411878,apple
12,29,30,32.107796321350676,44.33923025382851,4.391201101785338,96.44270348239937,mango
1,80,20,20.28645075176999,61.09036826824413,6.881646319227294,51.12182120861432,lentil
12,52,21,26.504346590407458,93.59491843483643,5.768157865669683,40.375221373347614,mungbean
20,28,27,34.13045375399871,59.14427619861689,6.3769659790677675,88.78375395649871,mango
7,27,30,22.434106137030245,83.15238586439649,6.22512623628278,152.8781165677491,coconut
122,94,53,23.8094040815063,67.02516342325042,5.894451672190175,127.77110443084749,banana
26,71,24,29.64727048167857,54.99533816344234,7.6674101457343475,200.17639313887364,pigeonpeas
19,59,16,35.429022355298365,53.47848608749866,5.190348668786409,186.99143861601502,pigeonpeas
53,70,14,26.313985368788963,72.72486018270496,6.993846451355825,74.5398563290752,blackgram
37,65,53,44.17251915059029,92.24635524880814,6.448436719668578,274.3461652040966,papaya
32,79,17,27.05540377825096,64.33860480251917,7.062665026668193,48.957614342637214,lentil
36,46,42,45.268442772703345,118.13651246217833,5.804373295768399,176.244428340642,papaya
99,26,56,30.437144646868212,93.13026993340074,6.836002180678225,31.725940904903446,muskmelon
101,40,26,17.896817524159257,80.43127236961914,6.663508745914727,103.4023254466085,cotton
96,45,42,24.189183401649554,84.8852844038255,8.294783146100357,273.9484429423034,rice
74,18,23,24.684395681105993,52.09153319054865,6.152240520725014,194.0979558524607,coffee
52,53,19,17.851971252097226,56.709866848662756,5.946128167689,63.586270062413575,maize
24,60,22,18.08822846673753,21.04986441204903,5.653347076810395,108.2738880015546,kidneybeans
36,26,45,21.015262640165055,108.33304758250061,5.412038995681202,108.73440232205526,pomegranate
96,46,44,28.974751120491735,66.67210368028688,5.0505664580226926,169.56606960067307,jute
104,14,29,30.83275380949823,48.45083926083776,7.04510268251726,169.30410716997355,coffee
23,109,150,23.56206286118966,84.38448325843054,5.696083867183799,116.15700147200408,apple
87,58,24,16.380568576977378,69.8915629236387,6.580012492110244,73.15864727016077,maize
61,39,42,23.930960663394075,85.78850378772543,6.12422068441948,163.7526591848442,jute
71,63,49,32.29262364460082,95.85546123217547,7.110866913979054,193.9582891668781,papaya
93,22,52,32.13586368651543,96.67822586394797,4.935447181574762,21.09606389887467,muskmelon
33,59,53,25.97269013768383,84.78452669110926,5.891197311508418,65.11763641548562,papaya
71,64,65,36.80032621453279,113.51824132245227,7.897287580195103,140.45757263908948,papaya
120,17,53,29.354765465431147,94.76365854579217,5.950622379009912,22.587403457162086,muskmelon
25,123,209,20.377475496899443,89.79068106524895,7.2922155651238425,141.28361897682777,apple
19,77,22,19.801617328388026,68.72449094543606,7.608755422888273,47.043153003928744,lentil
72,36,18,17.233672540581605,64.74519671857284,5.7333344682269765,59.516385485418816,maize
23,39,30,27.17126597058358,85.09806258960182,5.418281023313406,47.49822700321309,mungbean
8,110,205,27.546485584729478,82.8006429042701,4.80243600133108,72.02201373804454,grapes
83,24,37,28.86538493688812,55.21943426374276,6.166027721295212,170.1458488966254,coffee
29,67,17,36.67188814721137,76.68571220118137,8.00859653064656,73.22674505983679,blackgram
11,56,20,18.67511909107029,20.59302363189871,5.415519411834329,114.85884265819755,kidneybeans
117,45,18,22.498601081731668,84.81767710360515,5.645816588685366,68.50923763809631,cotton
48,65,51,36.50735648313119,88.25807458415639,6.695403636154625,73.07356395888644,papaya
32,55,22,29.41765588932264,42.812853091383516,8.909480533935508,58.44413778731232,mothbeans
1,38,20,26.094278899210916,88.77269267278955,6.684816910711062,47.15345030909454,mungbean
6,126,201,37.151619937699465,73.84871009766952,5.450044177284179,62.390025479363345,grapes
8,17,39,28.571110612723764,108.2069001280854,6.335340842524586,188.16903476358502,coconut
94,43,34,25.97137265390199,76.61828594033163,6.4879320959248235,156.59566562983335,jute
92,46,34,25.80634451609837,80.02905127352568,7.229146428748721,141.36374292703204,rice
26,37,28,25.310264236135627,50.16241332869085,6.15389330392746,78.30966924774636,mango
33,17,28,29.889007186366477,43.61354701692008,5.692922931533738,101.70522157868746,mango
63,62,19,22.66926617798809,59.3171764844732,5.6027832115652,80.03218593748956,maize
104,36,33,20.155170230310397,67.82885899048779,6.683071465153452,141.37341450005613,coffee
21,38,17,32.37536071368382,57.85978432594731,8.693966836364666,70.90601521860971,mothbeans
37,75,50,33.04132829213965,85.26572596324205,7.607239865895435,53.124505784664585,papaya
28,40,26,28.06132868007464,87.19863527203647,6.546421324271295,60.003592486857094,mungbean
30,61,27,18.63719127018712,61.176281781519734,5.909662626289507,45.80503950219889,lentil
11,80,24,22.520215231417232,24.55577374774187,4.812510823608928,129.45276975849924,kidneybeans
33,5,28,24.446616274886207,105.01128665317283,5.784006957894143,159.33382707887534,coconut
86,37,36,21.882999067412907,84.69859258169508,8.455240717249357,235.87028480949428,rice
39,137,204,12.590975334633804,58.384732273661285,6.288102475500184,81.62279546002614,grapes
22,35,18,31.068944031125817,63.01698924520845,6.59752208990344,56.27168005034614,mothbeans
4,37,13,31.429714552133436,67.37443929847188,3.6907477912374844,60.2581408332996,mothbeans
47,52,41,31.007978782394975,88.49322924230194,7.309688337288313,175.20785334023708,papaya
19,30,12,15.191853406884203,96.61415827338222,5.781708067271483,115.69210605069033,orange
114,39,17,17.337803519701197,87.20416184361417,6.730181754970559,70.1647555411117,cotton
99,8,48,31.19387545009394,104.90370659786933,6.810672617683156,28.414546797547324,muskmelon
34,61,21,32.67453944975363,67.42154605501963,5.806240520708816,79.40390354019797,pigeonpeas
37,153,188,40.69002092583956,67.97854768783792,6.48823950314075,76.95999020176785,grapes
11,8,42,22.855449568951062,105.49887732077357,6.573710912140237,137.53368949085095,pomegranate
30,73,51,33.078243459200074,96.9503577435892,5.421369857795733,294.8787284323066,papaya
34,118,228,34.97332597387008,79.94429356071264,5.5406615530314784,76.9358194538424,grapes
126,15,57,28.14064909073678,97.27141940953759,5.905549012335352,21.924498887372245,muskmelon
28,58,76,14.866559719065302,18.283574036828735,5.447110519136446,69.37046229068049,chickpea
12,136,196,26.527881302597983,86.09697177558681,6.0324109928582805,118.91132036917283,apple
30,12,29,25.383061492542076,94.6446678004519,5.422206542749152,220.03481651941505,coconut
10,37,17,28.048354473975774,41.208127144469934,5.691412822290847,43.905892329981725,mothbeans
13,72,25,19.59913340730551,40.25229972477089,5.725473829853004,139.54451210830572,pigeonpeas
28,129,196,43.92690821074254,67.4064013580597,4.417816169192108,65.39356809558619,grapes
27,50,20,32.597531320299346,58.852348909410686,10.556751622562542,30.108876972695345,mothbeans
20,82,17,27.272638333278902,77.37970457111793,7.406908094627061,63.37229808897026,blackgram
31,55,22,26.451409986043306,79.49520979800133,7.648569252650518,39.17572138282344,lentil
97,57,47,21.726820498759107,75.25906401238332,6.24922117047122,262.10225927383823,rice
26,155,210,19.92658512474182,89.69553616196438,6.037898161958334,120.4904810190736,apple
3,25,31,32.66938451267714,52.24072366757395,6.39792024245259,69.8874654640162,mango
29,9,33,31.159944588831863,93.12589194404421,6.657106684018216,155.65281455919492,coconut
91,44,21,22.839745843712006,100.68686422852863,6.7725407366726476,91.14196633136287,cotton
35,68,85,18.14995487673384,18.13792759050667,8.244089790819686,87.61777247452947,chickpea
59,57,42,43.79301528864349,89.4101529421211,7.2714610670664745,127.27912682902728,papaya
38,79,60,21.030575379907333,16.019310026853567,5.76315571152368,92.0504364173907,chickpea
24,7,15,36.50531519425407,89.8148048090981,8.216823079027026,101.82383748853003,orange
18,10,30,26.934436952648564,93.57358192968744,7.012492156219612,232.5407731496605,coconut
85,28,23,26.67728227742357,67.1012766904911,4.757015875987204,86.0603637778289,maize
8,4,4,19.269464525901228,92.60050026045039,7.265897250639056,114.2525752884406,orange
85,15,40,24.289336686313064,87.14544683001303,7.007226242094117,45.381064578197744,watermelon
0,70,18,27.28972568306144,56.053683989287435,6.377714995886853,146.3492678927579,pigeonpeas
103,26,52,24.490367554109966,92.73783654409388,6.460119774066298,24.013814717742914,muskmelon
11,35,24,25.579728216681662,93.13264585700524,6.67774746429231,54.25997435786351,mungbean
17,17,33,25.145599678497764,93.0628815705716,5.8499666663215635,105.06695731771329,pomegranate
41,66,19,17.44620296506671,20.568653423159343,6.5424253445773495,138.2679451753171,kidneybeans
61,53,23,21.707745119877035,55.97066884649411,5.67628299058991,95.99226234099996,maize
25,71,91,16.057197830802302,16.28326303613909,5.871331068765782,86.99512317790742,chickpea
15,134,218,20.914910353039897,101.39459805813519,6.312064629282981,120.75714668576575,apple
89,5,54,32.30996629923756,94.01112578318501,6.032269754517238,22.480397663728603,muskmelon
78,38,37,21.163833404280542,77.98885065705406,8.942519601978946,140.14232950238306,jute
2,50,21,28.526845082143918,39.502109146471895,8.934241014497145,57.564811385148786,mothbeans
26,25,28,31.0447186099924,60.879786805220625,4.255716343405911,96.84302276045786,mango
73,37,30,24.005028432677573,72.98755944180128,5.547097475132338,225.51008842306643,rice
26,27,32,25.505680276161016,93.72225474950427,6.570926466355684,225.2808774835038,coconut
88,48,43,29.352414325577143,77.7698739920203,5.519681309120228,146.84359144427978,jute
149,44,14,26.40725307798497,101.9256315357372,6.078275060655142,95.79370402814105,cotton
14,26,6,22.27232824132541,92.27815620571954,9.45820327183146,109.64118473808728,orange
26,137,225,20.54157378729612,66.43212129266122,4.886310286867326,109.33986019561776,apple
52,49,47,35.88599185860167,97.39841631427012,6.607230042359534,154.68561707122961,papaya
105,42,29,28.513801157353317,54.4585278053699,9.267002796553557,161.25291398796767,coffee
5,14,9,30.33492849643265,86.17417703321802,6.522291046475221,137.02880036550425,orange
23,39,17,26.234483222431138,47.51080225953755,6.083094213165979,34.64989541718254,mothbeans
77,58,26,21.318203811629513,55.49766852267744,7.0414361488529895,107.11375395627303,maize
123,28,27,22.45082576574432,61.06251077912073,5.94398730937547,177.7017021776065,coffee
15,45,18,30.390115866159075,90.6145323708908,7.220464739157813,42.16916165162836,mungbean
39,45,16,34.557547252324596,38.73127618861814,7.007679466368172,58.19095484559532,mothbeans
6,9,28,23.830557379613584,100.44411322902238,6.5345655489188825,218.6137540124631,coconut
22,64,21,36.09930276860048,43.91644713820163,5.254129723411584,155.11982208755825,pigeonpeas
121,87,64,25.599533941638555,88.62582361451845,6.13390489427689,104.93813193648434,banana
68,55,48,25.87812261991056,93.25512516582916,7.290244334333109,212.3483891381628,rice
91,35,47,26.018048509992404,83.48220740717461,6.695323049475814,186.69859468034716,jute
29,114,187,17.22167812331332,63.08219698071461,6.856802603340031,71.09796170873871,grapes
21,5,42,23.098545411637595,87.90866470135214,7.961537293824095,108.51084222602182,pomegranate
78,40,40,22.844114498509033,68.78257463490316,8.881796486084738,160.729658788402,jute
102,46,23,24.094978876226417,77.09049428543264,6.629094487847585,58.908067276186955,cotton
24,29,31,28.37852981904892,66.46516373926286,5.737562011323926,131.4491998088732,coconut
2,82,23,20.642156709381265,74.60149837343998,8.309486871191384,47.3028714444487,lentil
13,8,11,24.388685822520422,100.10779990303224,6.956656948683012,111.76937866042665,orange
30,32,21,26.42802258732325,79.07979179743917,6.19802494032747,40.25089910340422,mungbean
10,35,17,27.464574505882915,43.97813056175785,5.098134080982885,41.34040716749956,mothbeans
12,54,13,25.277888808793513,57.906075174144334,7.947171742168398,68.75903010519195,mothbeans
10,44,21,32.30444579453115,102.8787174325517,7.830306875021566,49.7908680214853,mungbean
61,40,40,21.522258009688667,82.09894071674508,8.222295376962977,246.8332135565811,rice
